project_id,snapshot_month,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,status
PRJ-00396,2026-01-01,1554.32,1169.07,84.5,On Track
PRJ-00396,2026-02-01,1554.32,1224.11,86.7,On Track
PRJ-00396,2026-03-01,1554.32,1279.14,88.9,On Track
PRJ-00396,2026-04-01,1554.32,1334.18,91.1,On Track
PRJ-00396,2026-05-01,1554.32,1389.21,93.3,On Track
PRJ-00396,2026-06-01,1554.32,1444.25,95.6,On Track
PRJ-00396,2026-07-01,1554.32,1499.28,97.8,On Track
PRJ-00396,2026-08-01,1554.32,1554.32,100.0,Completed
PRJ-00397,2025-09-01,654.26,335.45,31.9,On Track
PRJ-00397,2025-10-01,654.26,346.71,33.7,On Track
PRJ-00397,2025-11-01,654.26,357.97,35.6,On Track
PRJ-00397,2025-12-01,654.26,369.23,37.5,On Track
PRJ-00397,2026-01-01,722.37,380.5,39.4,Delayed
PRJ-00397,2026-02-01,722.37,391.76,41.2,Delayed
PRJ-00397,2026-03-01,722.37,403.02,43.1,Delayed
PRJ-00397,2026-04-01,722.37,414.29,45.0,Delayed
PRJ-00397,2026-05-01,722.37,425.55,46.9,Delayed
PRJ-00397,2026-06-01,722.37,436.81,48.7,Delayed
PRJ-00397,2026-07-01,722.37,448.08,50.6,Delayed
PRJ-00397,2026-08-01,722.37,459.34,52.5,Delayed
PRJ-00398,2025-09-01,3463.32,419.9,0.0,On Track
PRJ-00398,2025-10-01,3463.32,432.54,0.2,On Track
PRJ-00398,2025-11-01,3463.32,445.18,0.4,On Track
PRJ-00398,2025-12-01,3463.32,457.82,0.5,On Track
PRJ-00398,2026-01-01,3463.32,470.46,0.7,Stalled
PRJ-00398,2026-02-01,3463.32,483.1,0.9,Stalled
PRJ-00398,2026-03-01,4351.51,495.74,1.1,Stalled
PRJ-00398,2026-04-01,4351.51,508.37,1.3,Stalled
PRJ-00398,2026-05-01,4351.51,521.01,1.5,Stalled
PRJ-00398,2026-06-01,4351.51,533.65,1.6,Stalled
PRJ-00398,2026-07-01,4351.51,546.29,1.8,Stalled
PRJ-00398,2026-08-01,4351.51,558.93,2.0,Stalled
PRJ-00399,2025-09-01,1393.06,82.18,0.0,On Track
PRJ-00399,2025-10-01,1393.06,86.01,0.8,On Track
PRJ-00399,2025-11-01,1393.06,89.84,1.6,On Track
PRJ-00399,2025-12-01,1393.06,93.67,2.5,On Track
PRJ-00399,2026-01-01,1393.06,97.5,3.3,On Track
PRJ-00399,2026-02-01,1393.06,101.33,4.1,On Track
PRJ-00399,2026-03-01,1393.06,105.16,4.9,On Track
PRJ-00399,2026-04-01,1393.06,108.99,5.7,On Track
PRJ-00399,2026-05-01,1393.06,112.81,6.5,On Track
PRJ-00399,2026-06-01,1393.06,116.64,7.4,On Track
PRJ-00399,2026-07-01,1393.06,120.47,8.2,On Track
PRJ-00399,2026-08-01,1393.06,124.3,9.0,On Track
PRJ-00400,2025-09-01,1741.18,1016.01,30.4,On Track
PRJ-00400,2025-10-01,1741.18,1053.57,32.0,On Track
PRJ-00400,2025-11-01,1741.18,1091.12,33.5,On Track
PRJ-00400,2025-12-01,1741.18,1128.67,35.1,On Track
PRJ-00400,2026-01-01,1741.18,1166.22,36.6,Delayed
PRJ-00400,2026-02-01,1741.18,1203.77,38.2,Delayed
PRJ-00400,2026-03-01,1741.18,1241.32,39.7,Delayed
PRJ-00400,2026-04-01,2124.94,1278.87,41.2,Delayed
PRJ-00400,2026-05-01,2124.94,1316.43,42.8,Delayed
PRJ-00400,2026-06-01,2124.94,1353.98,44.3,Delayed
PRJ-00400,2026-07-01,2124.94,1391.53,45.9,Delayed
PRJ-00400,2026-08-01,2124.94,1429.08,47.4,Delayed
PRJ-00401,2025-09-01,693.75,382.07,23.4,On Track
PRJ-00401,2025-10-01,693.75,398.13,25.0,On Track
PRJ-00401,2025-11-01,693.75,414.19,26.7,On Track
PRJ-00401,2025-12-01,693.75,430.25,28.3,On Track
PRJ-00401,2026-01-01,693.75,446.3,29.9,Delayed
PRJ-00401,2026-02-01,693.75,462.36,31.5,Delayed
PRJ-00401,2026-03-01,693.75,478.42,33.1,Delayed
PRJ-00401,2026-04-01,693.75,494.48,34.7,Delayed
PRJ-00401,2026-05-01,693.75,510.54,36.4,Delayed
PRJ-00401,2026-06-01,887.97,526.59,38.0,Delayed
PRJ-00401,2026-07-01,887.97,542.65,39.6,Delayed
PRJ-00401,2026-08-01,887.97,558.71,41.2,Delayed
PRJ-00402,2025-09-01,1207.59,775.51,22.6,On Track
PRJ-00402,2025-10-01,1207.59,800.27,25.5,On Track
PRJ-00402,2025-11-01,1207.59,825.04,28.5,On Track
PRJ-00402,2025-12-01,1207.59,849.8,31.4,On Track
PRJ-00402,2026-01-01,1207.59,874.56,34.4,Delayed
PRJ-00402,2026-02-01,1207.59,899.33,37.3,Delayed
PRJ-00402,2026-03-01,1207.59,924.09,40.3,Delayed
PRJ-00402,2026-04-01,1207.59,948.86,43.3,Delayed
PRJ-00402,2026-05-01,1442.31,973.62,46.2,Delayed
PRJ-00402,2026-06-01,1442.31,998.38,49.2,Delayed
PRJ-00402,2026-07-01,1442.31,1023.15,52.1,Delayed
PRJ-00402,2026-08-01,1442.31,1047.91,55.1,Delayed
PRJ-00403,2025-09-01,1716.86,603.42,8.9,On Track
PRJ-00403,2025-10-01,1716.86,628.04,11.0,On Track
PRJ-00403,2025-11-01,1716.86,652.66,13.0,On Track
PRJ-00403,2025-12-01,2200.55,677.28,15.0,On Track
PRJ-00403,2026-01-01,2200.55,701.9,17.1,Delayed
PRJ-00403,2026-02-01,2200.55,726.52,19.1,Delayed
PRJ-00403,2026-03-01,2200.55,751.14,21.1,Delayed
PRJ-00403,2026-04-01,2200.55,775.76,23.2,Delayed
PRJ-00403,2026-05-01,2200.55,800.38,25.2,Delayed
PRJ-00403,2026-06-01,2200.55,825.0,27.2,Delayed
PRJ-00403,2026-07-01,2200.55,849.62,29.3,Delayed
PRJ-00403,2026-08-01,2200.55,874.24,31.3,Delayed
PRJ-00404,2025-09-01,1842.59,899.86,49.5,On Track
PRJ-00404,2025-10-01,1842.59,932.79,51.6,On Track
PRJ-00404,2025-11-01,1842.59,965.73,53.7,On Track
PRJ-00404,2025-12-01,1842.59,998.66,55.8,On Track
PRJ-00404,2026-01-01,1842.59,1031.6,57.9,On Track
PRJ-00404,2026-02-01,1842.59,1064.53,60.0,On Track
PRJ-00404,2026-03-01,1842.59,1097.47,62.1,On Track
PRJ-00404,2026-04-01,1842.59,1130.4,64.2,On Track
PRJ-00404,2026-05-01,1842.59,1163.34,66.3,On Track
PRJ-00404,2026-06-01,1842.59,1196.27,68.4,On Track
PRJ-00404,2026-07-01,1842.59,1229.21,70.5,On Track
PRJ-00404,2026-08-01,1842.59,1262.14,72.6,On Track
PRJ-00405,2025-09-01,972.65,707.39,74.3,On Track
PRJ-00405,2025-10-01,972.65,723.78,75.8,On Track
PRJ-00405,2025-11-01,972.65,740.17,77.3,On Track
PRJ-00405,2025-12-01,972.65,756.57,78.7,On Track
PRJ-00405,2026-01-01,972.65,772.96,80.2,On Track
PRJ-00405,2026-02-01,972.65,789.36,81.7,On Track
PRJ-00405,2026-03-01,972.65,805.75,83.2,On Track
PRJ-00405,2026-04-01,972.65,822.14,84.7,On Track
PRJ-00405,2026-05-01,972.65,838.54,86.2,On Track
PRJ-00405,2026-06-01,972.65,854.93,87.7,On Track
PRJ-00405,2026-07-01,972.65,871.33,89.2,On Track
PRJ-00405,2026-08-01,972.65,887.72,90.7,On Track
PRJ-00406,2025-09-01,845.01,205.48,0.0,On Track
PRJ-00406,2025-10-01,845.01,212.63,0.2,On Track
PRJ-00406,2025-11-01,845.01,219.79,0.4,On Track
PRJ-00406,2025-12-01,845.01,226.94,0.5,On Track
PRJ-00406,2026-01-01,845.01,234.1,0.7,Stalled
PRJ-00406,2026-02-01,845.01,241.25,0.9,Stalled
PRJ-00406,2026-03-01,845.01,248.41,1.1,Stalled
PRJ-00406,2026-04-01,1145.22,255.56,1.3,Stalled
PRJ-00406,2026-05-01,1145.22,262.72,1.5,Stalled
PRJ-00406,2026-06-01,1145.22,269.87,1.6,Stalled
PRJ-00406,2026-07-01,1145.22,277.03,1.8,Stalled
PRJ-00406,2026-08-01,1145.22,284.18,2.0,Stalled
PRJ-00407,2025-09-01,407.48,110.52,0.0,On Track
PRJ-00407,2025-10-01,407.48,115.15,1.9,On Track
PRJ-00407,2025-11-01,407.48,119.77,3.7,On Track
PRJ-00407,2025-12-01,407.48,124.4,5.6,On Track
PRJ-00407,2026-01-01,407.48,129.03,7.4,Stalled
PRJ-00407,2026-02-01,407.48,133.65,9.3,Stalled
PRJ-00407,2026-03-01,564.24,138.28,11.1,Delayed
PRJ-00407,2026-04-01,564.24,142.91,13.0,Delayed
PRJ-00407,2026-05-01,564.24,147.53,14.8,Delayed
PRJ-00407,2026-06-01,564.24,152.16,16.7,Delayed
PRJ-00407,2026-07-01,564.24,156.78,18.5,Delayed
PRJ-00407,2026-08-01,564.24,161.41,20.4,Delayed
PRJ-00408,2025-09-01,1036.58,257.75,0.0,On Track
PRJ-00408,2025-10-01,1036.58,271.63,1.9,On Track
PRJ-00408,2025-11-01,1036.58,285.5,3.8,On Track
PRJ-00408,2025-12-01,1036.58,299.37,5.8,On Track
PRJ-00408,2026-01-01,1036.58,313.24,7.7,Stalled
PRJ-00408,2026-02-01,1036.58,327.12,9.6,Stalled
PRJ-00408,2026-03-01,1036.58,340.99,11.5,Delayed
PRJ-00408,2026-04-01,1036.58,354.86,13.4,Delayed
PRJ-00408,2026-05-01,1179.87,368.73,15.3,Delayed
PRJ-00408,2026-06-01,1179.87,382.61,17.3,Delayed
PRJ-00408,2026-07-01,1179.87,396.48,19.2,Delayed
PRJ-00408,2026-08-01,1179.87,410.35,21.1,Delayed
PRJ-00409,2025-09-01,300.21,194.17,72.3,On Track
PRJ-00409,2025-10-01,300.21,204.08,74.8,On Track
PRJ-00409,2025-11-01,300.21,214.0,77.4,On Track
PRJ-00409,2025-12-01,300.21,223.91,79.9,On Track
PRJ-00409,2026-01-01,300.21,233.82,82.4,On Track
PRJ-00409,2026-02-01,300.21,243.73,84.9,On Track
PRJ-00409,2026-03-01,300.21,253.65,87.4,On Track
PRJ-00409,2026-04-01,300.21,263.56,89.9,On Track
PRJ-00409,2026-05-01,300.21,273.47,92.5,On Track
PRJ-00409,2026-06-01,300.21,283.38,95.0,On Track
PRJ-00409,2026-07-01,300.21,293.3,97.5,On Track
PRJ-00409,2026-08-01,300.21,303.21,100.0,Completed
PRJ-00410,2025-09-01,713.01,168.23,9.3,On Track
PRJ-00410,2025-10-01,713.01,172.22,11.2,On Track
PRJ-00410,2025-11-01,713.01,176.22,13.1,On Track
PRJ-00410,2025-12-01,713.01,180.21,15.0,On Track
PRJ-00410,2026-01-01,713.01,184.2,16.9,On Track
PRJ-00410,2026-02-01,713.01,188.2,18.8,On Track
PRJ-00410,2026-03-01,713.01,192.19,20.7,On Track
PRJ-00410,2026-04-01,713.01,196.19,22.5,On Track
PRJ-00410,2026-05-01,713.01,200.18,24.4,On Track
PRJ-00410,2026-06-01,713.01,204.17,26.3,On Track
PRJ-00410,2026-07-01,713.01,208.17,28.2,On Track
PRJ-00410,2026-08-01,713.01,212.16,30.1,On Track
PRJ-00411,2025-09-01,710.32,283.77,17.3,On Track
PRJ-00411,2025-10-01,710.32,294.67,18.7,On Track
PRJ-00411,2025-11-01,710.32,305.56,20.1,On Track
PRJ-00411,2025-12-01,710.32,316.46,21.5,On Track
PRJ-00411,2026-01-01,710.32,327.36,22.9,Delayed
PRJ-00411,2026-02-01,710.32,338.25,24.3,Delayed
PRJ-00411,2026-03-01,710.32,349.15,25.7,Delayed
PRJ-00411,2026-04-01,913.55,360.04,27.1,Delayed
PRJ-00411,2026-05-01,913.55,370.94,28.6,Delayed
PRJ-00411,2026-06-01,913.55,381.84,30.0,Delayed
PRJ-00411,2026-07-01,913.55,392.73,31.4,Delayed
PRJ-00411,2026-08-01,913.55,403.63,32.8,Delayed
PRJ-00412,2025-09-01,572.08,467.93,59.2,On Track
PRJ-00412,2025-10-01,572.08,483.98,61.8,On Track
PRJ-00412,2025-11-01,572.08,500.03,64.3,On Track
PRJ-00412,2025-12-01,572.08,516.08,66.9,On Track
PRJ-00412,2026-01-01,644.49,532.13,69.5,Delayed
PRJ-00412,2026-02-01,644.49,548.18,72.0,Delayed
PRJ-00412,2026-03-01,644.49,564.24,74.6,Delayed
PRJ-00412,2026-04-01,644.49,580.29,77.2,Delayed
PRJ-00412,2026-05-01,644.49,596.34,79.7,Delayed
PRJ-00412,2026-06-01,644.49,612.39,82.3,Delayed
PRJ-00412,2026-07-01,644.49,628.44,84.8,Delayed
PRJ-00412,2026-08-01,644.49,644.49,87.4,Delayed
PRJ-00413,2025-09-01,304.29,220.11,76.7,On Track
PRJ-00413,2025-10-01,304.29,227.77,78.9,On Track
PRJ-00413,2025-11-01,304.29,235.42,81.0,On Track
PRJ-00413,2025-12-01,304.29,243.07,83.1,On Track
PRJ-00413,2026-01-01,304.29,250.72,85.2,On Track
PRJ-00413,2026-02-01,304.29,258.38,87.3,On Track
PRJ-00413,2026-03-01,304.29,266.03,89.4,On Track
PRJ-00413,2026-04-01,304.29,273.68,91.5,On Track
PRJ-00413,2026-05-01,304.29,281.33,93.7,On Track
PRJ-00413,2026-06-01,304.29,288.99,95.8,On Track
PRJ-00413,2026-07-01,304.29,296.64,97.9,On Track
PRJ-00413,2026-08-01,304.29,304.29,100.0,Completed
PRJ-00414,2025-09-01,666.23,462.03,70.0,On Track
PRJ-00414,2025-10-01,666.23,480.59,72.7,On Track
PRJ-00414,2025-11-01,666.23,499.16,75.4,On Track
PRJ-00414,2025-12-01,666.23,517.72,78.1,On Track
PRJ-00414,2026-01-01,666.23,536.28,80.9,On Track
PRJ-00414,2026-02-01,666.23,554.85,83.6,On Track
PRJ-00414,2026-03-01,666.23,573.41,86.3,On Track
PRJ-00414,2026-04-01,666.23,591.97,89.1,On Track
PRJ-00414,2026-05-01,666.23,610.54,91.8,On Track
PRJ-00414,2026-06-01,666.23,629.1,94.5,On Track
PRJ-00414,2026-07-01,666.23,647.67,97.3,On Track
PRJ-00414,2026-08-01,666.23,666.23,100.0,Completed
PRJ-00415,2025-09-01,477.98,225.6,65.1,On Track
PRJ-00415,2025-10-01,477.98,238.37,66.5,On Track
PRJ-00415,2025-11-01,477.98,251.13,68.0,On Track
PRJ-00415,2025-12-01,477.98,263.89,69.4,On Track
PRJ-00415,2026-01-01,477.98,276.65,70.8,On Track
PRJ-00415,2026-02-01,477.98,289.41,72.3,On Track
PRJ-00415,2026-03-01,477.98,302.17,73.7,On Track
PRJ-00415,2026-04-01,477.98,314.93,75.1,On Track
PRJ-00415,2026-05-01,477.98,327.69,76.6,On Track
PRJ-00415,2026-06-01,477.98,340.45,78.0,On Track
PRJ-00415,2026-07-01,477.98,353.21,79.5,On Track
PRJ-00415,2026-08-01,477.98,365.97,80.9,On Track
PRJ-00416,2025-09-01,256.98,82.27,0.0,On Track
PRJ-00416,2025-10-01,256.98,85.76,2.6,On Track
PRJ-00416,2025-11-01,256.98,89.24,5.2,On Track
PRJ-00416,2025-12-01,256.98,92.72,7.7,On Track
PRJ-00416,2026-01-01,319.8,96.21,10.3,Delayed
PRJ-00416,2026-02-01,319.8,99.69,12.9,Delayed
PRJ-00416,2026-03-01,319.8,103.17,15.5,Delayed
PRJ-00416,2026-04-01,319.8,106.66,18.1,Delayed
PRJ-00416,2026-05-01,319.8,110.14,20.7,Delayed
PRJ-00416,2026-06-01,319.8,113.62,23.2,Delayed
PRJ-00416,2026-07-01,319.8,117.11,25.8,Delayed
PRJ-00416,2026-08-01,319.8,120.59,28.4,Delayed
PRJ-00417,2025-09-01,867.86,875.04,80.6,On Track
PRJ-00417,2025-10-01,867.86,902.5,82.4,On Track
PRJ-00417,2025-11-01,867.86,929.97,84.1,On Track
PRJ-00417,2025-12-01,867.86,957.44,85.9,On Track
PRJ-00417,2026-01-01,867.86,984.9,87.7,Delayed
PRJ-00417,2026-02-01,1177.17,1012.37,89.4,Delayed
PRJ-00417,2026-03-01,1177.17,1039.84,91.2,Delayed
PRJ-00417,2026-04-01,1177.17,1067.3,92.9,Delayed
PRJ-00417,2026-05-01,1177.17,1094.77,94.7,Delayed
PRJ-00417,2026-06-01,1177.17,1122.24,96.5,Delayed
PRJ-00417,2026-07-01,1177.17,1149.7,98.2,Delayed
PRJ-00417,2026-08-01,1177.17,1177.17,100.0,Completed
PRJ-00418,2025-09-01,3055.93,1100.3,17.0,On Track
PRJ-00418,2025-10-01,3055.93,1131.36,19.9,On Track
PRJ-00418,2025-11-01,3055.93,1162.42,22.7,On Track
PRJ-00418,2025-12-01,3055.93,1193.48,25.5,On Track
PRJ-00418,2026-01-01,3055.93,1224.55,28.3,On Track
PRJ-00418,2026-02-01,3055.93,1255.61,31.2,On Track
PRJ-00418,2026-03-01,3055.93,1286.67,34.0,On Track
PRJ-00418,2026-04-01,3055.93,1317.73,36.8,On Track
PRJ-00418,2026-05-01,3055.93,1348.79,39.6,On Track
PRJ-00418,2026-06-01,3055.93,1379.86,42.5,On Track
PRJ-00418,2026-07-01,3055.93,1410.92,45.3,On Track
PRJ-00418,2026-08-01,3055.93,1441.98,48.1,On Track
PRJ-00419,2025-09-01,1518.08,1293.32,48.4,On Track
PRJ-00419,2025-10-01,1518.08,1328.91,50.4,On Track
PRJ-00419,2025-11-01,1518.08,1364.51,52.3,On Track
PRJ-00419,2025-12-01,1518.08,1400.1,54.3,On Track
PRJ-00419,2026-01-01,1518.08,1435.7,56.2,Delayed
PRJ-00419,2026-02-01,1518.08,1471.3,58.2,Delayed
PRJ-00419,2026-03-01,1518.08,1506.89,60.1,Delayed
PRJ-00419,2026-04-01,1518.08,1542.49,62.1,Delayed
PRJ-00419,2026-05-01,1518.08,1578.08,64.0,Delayed
PRJ-00419,2026-06-01,1883.34,1613.68,66.0,Delayed
PRJ-00419,2026-07-01,1883.34,1649.27,67.9,Delayed
PRJ-00419,2026-08-01,1883.34,1684.87,69.9,Delayed
PRJ-00420,2025-09-01,847.96,568.9,77.1,On Track
PRJ-00420,2025-10-01,847.96,594.27,79.2,On Track
PRJ-00420,2025-11-01,847.96,619.64,81.3,On Track
PRJ-00420,2025-12-01,847.96,645.01,83.4,On Track
PRJ-00420,2026-01-01,847.96,670.38,85.5,On Track
PRJ-00420,2026-02-01,847.96,695.75,87.5,On Track
PRJ-00420,2026-03-01,847.96,721.11,89.6,On Track
PRJ-00420,2026-04-01,847.96,746.48,91.7,On Track
PRJ-00420,2026-05-01,847.96,771.85,93.8,On Track
PRJ-00420,2026-06-01,847.96,797.22,95.8,On Track
PRJ-00420,2026-07-01,847.96,822.59,97.9,On Track
PRJ-00420,2026-08-01,847.96,847.96,100.0,Completed
PRJ-00421,2025-09-01,1397.96,945.19,75.0,On Track
PRJ-00421,2025-10-01,1397.96,987.62,77.3,On Track
PRJ-00421,2025-11-01,1397.96,1030.05,79.6,On Track
PRJ-00421,2025-12-01,1397.96,1072.49,81.9,On Track
PRJ-00421,2026-01-01,1397.96,1114.92,84.1,On Track
PRJ-00421,2026-02-01,1397.96,1157.35,86.4,On Track
PRJ-00421,2026-03-01,1397.96,1199.78,88.7,On Track
PRJ-00421,2026-04-01,1397.96,1242.21,90.9,On Track
PRJ-00421,2026-05-01,1397.96,1284.64,93.2,On Track
PRJ-00421,2026-06-01,1397.96,1327.08,95.5,On Track
PRJ-00421,2026-07-01,1397.96,1369.51,97.7,On Track
PRJ-00421,2026-08-01,1397.96,1411.94,100.0,Completed
PRJ-00422,2025-09-01,585.32,363.45,59.5,On Track
PRJ-00422,2025-10-01,585.32,378.15,62.3,On Track
PRJ-00422,2025-11-01,585.32,392.86,65.1,On Track
PRJ-00422,2025-12-01,585.32,407.57,67.9,On Track
PRJ-00422,2026-01-01,585.32,422.28,70.7,On Track
PRJ-00422,2026-02-01,585.32,436.98,73.5,On Track
PRJ-00422,2026-03-01,585.32,451.69,76.2,On Track
PRJ-00422,2026-04-01,585.32,466.4,79.0,On Track
PRJ-00422,2026-05-01,585.32,481.11,81.8,On Track
PRJ-00422,2026-06-01,585.32,495.81,84.6,On Track
PRJ-00422,2026-07-01,585.32,510.52,87.4,On Track
PRJ-00422,2026-08-01,585.32,525.23,90.2,On Track
PRJ-00423,2025-09-01,719.63,673.1,83.4,On Track
PRJ-00423,2025-10-01,719.63,698.33,84.9,On Track
PRJ-00423,2025-11-01,719.63,723.56,86.4,On Track
PRJ-00423,2025-12-01,719.63,748.78,87.9,On Track
PRJ-00423,2026-01-01,719.63,774.01,89.4,Delayed
PRJ-00423,2026-02-01,950.61,799.24,90.9,Delayed
PRJ-00423,2026-03-01,950.61,824.47,92.5,Delayed
PRJ-00423,2026-04-01,950.61,849.7,94.0,Delayed
PRJ-00423,2026-05-01,950.61,874.93,95.5,Delayed
PRJ-00423,2026-06-01,950.61,900.15,97.0,Delayed
PRJ-00423,2026-07-01,950.61,925.38,98.5,Delayed
PRJ-00423,2026-08-01,950.61,950.61,100.0,Completed
PRJ-00424,2025-09-01,3189.96,1115.82,0.0,On Track
PRJ-00424,2025-10-01,3189.96,1156.77,2.8,On Track
PRJ-00424,2025-11-01,3189.96,1197.72,5.7,On Track
PRJ-00424,2025-12-01,3961.88,1238.67,8.5,On Track
PRJ-00424,2026-01-01,3961.88,1279.63,11.4,Delayed
PRJ-00424,2026-02-01,3961.88,1320.58,14.2,Delayed
PRJ-00424,2026-03-01,3961.88,1361.53,17.1,Delayed
PRJ-00424,2026-04-01,3961.88,1402.48,19.9,Delayed
PRJ-00424,2026-05-01,3961.88,1443.43,22.8,Delayed
PRJ-00424,2026-06-01,3961.88,1484.38,25.6,Delayed
PRJ-00424,2026-07-01,3961.88,1525.33,28.5,Delayed
PRJ-00424,2026-08-01,3961.88,1566.28,31.3,Delayed
PRJ-00425,2025-09-01,663.96,364.35,33.3,On Track
PRJ-00425,2025-10-01,663.96,385.8,35.6,On Track
PRJ-00425,2025-11-01,663.96,407.24,37.9,On Track
PRJ-00425,2025-12-01,663.96,428.68,40.1,On Track
PRJ-00425,2026-01-01,663.96,450.13,42.4,Delayed
PRJ-00425,2026-02-01,783.45,471.57,44.7,Delayed
PRJ-00425,2026-03-01,783.45,493.02,46.9,Delayed
PRJ-00425,2026-04-01,783.45,514.46,49.2,Delayed
PRJ-00425,2026-05-01,783.45,535.91,51.5,Delayed
PRJ-00425,2026-06-01,783.45,557.35,53.8,Delayed
PRJ-00425,2026-07-01,783.45,578.8,56.0,Delayed
PRJ-00425,2026-08-01,783.45,600.24,58.3,Delayed
PRJ-00426,2025-09-01,452.68,402.79,67.6,On Track
PRJ-00426,2025-10-01,452.68,419.04,70.5,On Track
PRJ-00426,2025-11-01,452.68,435.28,73.5,On Track
PRJ-00426,2025-12-01,452.68,451.53,76.4,On Track
PRJ-00426,2026-01-01,452.68,467.77,79.4,Delayed
PRJ-00426,2026-02-01,452.68,484.02,82.3,Delayed
PRJ-00426,2026-03-01,452.68,500.26,85.3,Delayed
PRJ-00426,2026-04-01,452.68,516.51,88.2,Delayed
PRJ-00426,2026-05-01,581.49,532.75,91.2,Delayed
PRJ-00426,2026-06-01,581.49,549.0,94.1,Delayed
PRJ-00426,2026-07-01,581.49,565.24,97.1,Delayed
PRJ-00426,2026-08-01,581.49,581.49,100.0,Completed
PRJ-00427,2025-09-01,1655.61,1231.56,40.4,On Track
PRJ-00427,2025-10-01,1655.61,1271.2,41.9,On Track
PRJ-00427,2025-11-01,1655.61,1310.84,43.3,On Track
PRJ-00427,2025-12-01,1655.61,1350.48,44.8,On Track
PRJ-00427,2026-01-01,1655.61,1390.11,46.2,Delayed
PRJ-00427,2026-02-01,1655.61,1429.75,47.7,Delayed
PRJ-00427,2026-03-01,1655.61,1469.39,49.1,Delayed
PRJ-00427,2026-04-01,1655.61,1509.03,50.6,Delayed
PRJ-00427,2026-05-01,2083.09,1548.67,52.0,Delayed
PRJ-00427,2026-06-01,2083.09,1588.3,53.5,Delayed
PRJ-00427,2026-07-01,2083.09,1627.94,54.9,Delayed
PRJ-00427,2026-08-01,2083.09,1667.58,56.4,Delayed
PRJ-00428,2025-09-01,843.49,415.34,17.6,On Track
PRJ-00428,2025-10-01,843.49,429.12,19.4,On Track
PRJ-00428,2025-11-01,843.49,442.91,21.1,On Track
PRJ-00428,2025-12-01,843.49,456.7,22.8,On Track
PRJ-00428,2026-01-01,843.49,470.48,24.6,Delayed
PRJ-00428,2026-02-01,843.49,484.27,26.3,Delayed
PRJ-00428,2026-03-01,843.49,498.06,28.0,Delayed
PRJ-00428,2026-04-01,843.49,511.84,29.8,Delayed
PRJ-00428,2026-05-01,843.49,525.63,31.5,Delayed
PRJ-00428,2026-06-01,1081.55,539.42,33.2,Delayed
PRJ-00428,2026-07-01,1081.55,553.2,35.0,Delayed
PRJ-00428,2026-08-01,1081.55,566.99,36.7,Delayed
PRJ-00429,2025-09-01,1621.03,1506.2,67.5,On Track
PRJ-00429,2025-10-01,1621.03,1557.87,69.2,On Track
PRJ-00429,2025-11-01,1621.03,1609.54,70.9,On Track
PRJ-00429,2025-12-01,1621.03,1661.22,72.5,On Track
PRJ-00429,2026-01-01,1621.03,1712.89,74.2,Delayed
PRJ-00429,2026-02-01,1621.03,1764.57,75.9,Delayed
PRJ-00429,2026-03-01,2100.13,1816.24,77.6,Delayed
PRJ-00429,2026-04-01,2100.13,1867.91,79.2,Delayed
PRJ-00429,2026-05-01,2100.13,1919.59,80.9,Delayed
PRJ-00429,2026-06-01,2100.13,1971.26,82.6,Delayed
PRJ-00429,2026-07-01,2100.13,2022.94,84.2,Delayed
PRJ-00429,2026-08-01,2100.13,2074.61,85.9,Delayed
PRJ-00430,2025-09-01,436.2,339.41,44.3,On Track
PRJ-00430,2025-10-01,436.2,350.07,46.8,On Track
PRJ-00430,2025-11-01,436.2,360.73,49.2,On Track
PRJ-00430,2025-12-01,436.2,371.39,51.7,On Track
PRJ-00430,2026-01-01,436.2,382.05,54.1,Delayed
PRJ-00430,2026-02-01,436.2,392.71,56.5,Delayed
PRJ-00430,2026-03-01,436.2,403.37,59.0,Delayed
PRJ-00430,2026-04-01,436.2,414.03,61.4,Delayed
PRJ-00430,2026-05-01,557.72,424.68,63.9,Delayed
PRJ-00430,2026-06-01,557.72,435.34,66.3,Delayed
PRJ-00430,2026-07-01,557.72,446.0,68.8,Delayed
PRJ-00430,2026-08-01,557.72,456.66,71.2,Delayed
PRJ-00431,2025-09-01,818.14,445.08,35.9,On Track
PRJ-00431,2025-10-01,818.14,457.57,37.4,On Track
PRJ-00431,2025-11-01,818.14,470.07,38.8,On Track
PRJ-00431,2025-12-01,818.14,482.57,40.2,On Track
PRJ-00431,2026-01-01,818.14,495.07,41.7,Delayed
PRJ-00431,2026-02-01,818.14,507.57,43.1,Delayed
PRJ-00431,2026-03-01,818.14,520.07,44.5,Delayed
PRJ-00431,2026-04-01,818.14,532.57,46.0,Delayed
PRJ-00431,2026-05-01,933.18,545.06,47.4,Delayed
PRJ-00431,2026-06-01,933.18,557.56,48.8,Delayed
PRJ-00431,2026-07-01,933.18,570.06,50.3,Delayed
PRJ-00431,2026-08-01,933.18,582.56,51.7,Delayed
PRJ-00432,2025-09-01,1777.05,1520.85,74.8,On Track
PRJ-00432,2025-10-01,1777.05,1578.1,77.1,On Track
PRJ-00432,2025-11-01,1777.05,1635.36,79.4,On Track
PRJ-00432,2025-12-01,1777.05,1692.61,81.7,On Track
PRJ-00432,2026-01-01,1777.05,1749.87,84.0,Delayed
PRJ-00432,2026-02-01,1777.05,1807.12,86.3,Delayed
